"url","name","topics","skills","type","description"
"https://www.edx.org/professional-certificate/wageningenx-animal-breeding-and-genetics","Animal Breeding and Genetics Professional Certificate | edX","['Biology & Life Sciences Courses', ""WageningenX's Animal Breeding and Genetics"", 'Biology & Life Sciences', 'Animal Breeding and Genetics']","[]","ProfessionalCert","Describe the steps that need to be taken when setting up a breeding program.\nDescribe how selection and genomic tools can be used to alleviate the effect of monogenic recessive diseases.\nCalculate family relationships and inbreeding coefficients in pedigrees and predict the rate of inbreeding for simple situations.\nExplain how family relationships between individuals can be used to estimate breeding values and describe the consequences of different selection and mating strategies for the response to selection.\nDescribe how running breeding programs can be evaluated in terms of response to selection and genetic diversity.\nDescribe how dissemination of improved animal populations to end-users takes place, and why this differs among animal species.\nGain the tools and insights to improve production and work towards a healthy population.\n"
"https://www.edx.org/professional-certificate/gtx-applications-of-linear-algebra","Applications of Linear Algebra Professional Certificate | edX","['Math Courses', ""GTx's Applications of Linear Algebra"", 'Math', 'Applications of Linear Algebra']","[]","ProfessionalCert","Model and solve real-world problems using Markov chains, determinants, dynamical systems, and Google Page Rank.\nConstruct the singular value decomposition (SVD) of a matrix and apply the SVD to estimate the rank and condition number of a matrix, construct a basis for the four fundamental spaces of a matrix, and construct a spectral decomposition of a matrix.\nApply the iterative Gram Schmidt Process and the QR decomposition to construct an orthogonal basis of a subspace.\nApply least-squares and multiple regression to construct a linear model from a data set.\nApply eigenvalues and eigenvectors to solve optimization problems that are subject to distance and orthogonality constraints.\n"
"https://www.edx.org/professional-certificate/ibm-applied-ai","Applied AI Professional Certificate | edX","['Computer Science Courses', ""IBM's Applied AI""]","[None, None, None, None, None, None, None, None, None, None]","ProfessionalCert","Build and train custom image classifiers using Watson, Python and OpenCV.\nCreate a customer support chatbot and add it to a website.\nDeploy speech enabled virtual assistants with domain intelligence to Facebook, etc.\nExplore concepts like Machine Learning, Deep Learning and Neural Networks.\nDescribe how AI-powered chatbot technology works and its applications.\nExplain what computer vision is and its applications.\nCreate an interactive computer vision web application and deploy it to the cloud.\nUnderstand AI basics, its applications and use cases, and how its transforming our lives.\n"
"https://www.edx.org/professional-certificate/universityofcambridge-applied-corporate-finance","Applied Corporate Finance Professional Certificate | edX","['Economics & Finance Courses', ""UniversityofCambridge's Applied Corporate Finance"", 'Economics & Finance', 'Applied Corporate Finance']","[]","ProfessionalCert","How to apply a variety of financial techniques â including shareholder returns, valuation, financial modelling and risk management.\nUnderstand how to grow and safeguard stakeholder value.\nHow to apply and explain accruals & accrual accounting.\nEvaluate opportunities, projects and alternative capital providers from a financial perspective.\nUnderstand debt & equity capital markets, loan markets and private equity.\n"
"https://www.edx.org/professional-certificate/ibm-applied-data-science-with-r","Applied Data Science with R Professional Certificate | edX","['Data Science Courses', ""IBM's Applied Data Science with R""]","[None, None, None, None, None]","ProfessionalCert","Perform basic R programming tasks such as using common data structures, data manipulation, using APIs, webscraping, and working with R Studio and Jupyter.\nCreate relational databases and query the data using SQL and R from JupyterLab.\nComplete the data analysis process, including data preparation, statistical analysis, and predictive modeling.\nCommunicate data findings using data visualization charts, plots, and dashboards using libraries such as ggplot, leaflet and R Shiny.\nDemonstrate data analysis and visualization skills by completing a project that requires data collection, analysis, basic hypothesis testing, visualization, and modelling performed on real-world datasets.\n"
"https://www.edx.org/professional-certificate/harvardx-applied-tiny-machine-learning-tinyml-for-scale","Applied Tiny Machine Learning (TinyML) for Scale Professional Certificate | edX","['Data Science Courses', ""HarvardX's Applied Tiny Machine Learning (TinyML) for Scale""]","[None, None, None, None, None]","ProfessionalCert","How to gather data effectively for training machine learning models.\nHow to use Python to train and deploy tiny machine learning models.\nHow to optimize machine learning models for resource-constrained devices.\nHow to conceive and design your own tiny machine learning application.\nHow to program in TensorFlow Lite for Microcontrollers.\nHow to automate a MLOps life cycle.\nReal-world examples and case studies of MLOps Platforms targeting tiny devices.\n"
"https://www.edx.org/professional-certificate/upvalenciax-arquitectura-sostenible-evaluacion-interdisciplinar","Arquitectura sostenible: EvaluaciÃ³n interdisciplinar Professional Certificate | edX","['Architecture Courses', ""UPValenciaX's Arquitectura sostenible: EvaluaciÃ³n interdisciplinar"", 'Architecture', 'Arquitectura sostenible: EvaluaciÃ³n interdisciplinar']","[]","ProfessionalCert","IdentificarÃ¡s elementos clave del medio urbano y su cuantificaciÃ³n\nAprenderÃ¡s normas para la evaluaciÃ³n de la sostenibilidad urbana\nEvaluarÃ¡s criterios para el anÃ¡lisis de impacto multinivel\nUtilizarÃ¡s herramientas de modelizaciÃ³n y evaluaciÃ³n multinivel\nConocerÃ¡s modelos para la toma de decisiones en ciudades inteligentes\n"
"https://www.edx.org/professional-certificate/delftx-automoviles-electricos","AutomÃ³viles elÃ©ctricos Professional Certificate | edX","['Engineering Courses', ""DelftX's AutomÃ³viles elÃ©ctricos"", 'Engineering', 'AutomÃ³viles elÃ©ctricos']","[]","ProfessionalCert","El papel de los vehÃ­culos elÃ©ctricos en la estrategia de transiciÃ³n energÃ©tica.\nComprensiÃ³n de los fundamentos de la tecnologÃ­a detrÃ¡s de los automÃ³viles elÃ©ctricos y de la tecnologÃ­a e infraestructura de carga.\nComprensiÃ³n de los fundamentos de futuros modelos de negocio potenciales y rentables para automÃ³viles elÃ©ctricos.\nModelos TCO (costo total de la propiedad), lean mass production (producciÃ³n esbelta en masa), value chain thinking (pensamiento en la cadena de valor) e integraciÃ³n de negocios.\nComprensiÃ³n fundamental de los objetivos y los instrumentos de la polÃ­tica para apoyar la movilidad elÃ©ctrica, asÃ­ como del papel del gobierno en la gestiÃ³n de la transiciÃ³n y las intervenciones efectivas de polÃ­tica pÃºblica.\n"
"https://www.edx.org/professional-certificate/upvalenciax-basic-spanish","Basic Spanish Professional Certificate | edX","['Language Courses', ""UPValenciaX's Basic Spanish"", 'Language', 'Basic Spanish']","[]","ProfessionalCert","Basic vocabulary for everyday situations.\nRegular and irregular Spanish verbs in present, past and future.\nBasic grammatical structures.\nBasic conversational skills.\n"
"https://www.edx.org/professional-certificate/ucx-bayesian-statistics-using-r","Bayesian Statistics Using R Professional Certificate | edX","['Data Science Courses', ""UCx's Bayesian Statistics Using R""]","[None, None, None, None, None]","ProfessionalCert","Bayesâ Theorem. Differences between classical (frequentist) and Bayesian inference.\nPosterior inference: summarizing posterior distributions, credible intervals, posterior probabilities, posterior predictive distributions and data visualization.\nGamma-poisson, beta-binomial and normal conjugate models for data analysis.\nBayesian regression analysis and analysis of variance (ANOVA).\nUse of simulations for posterior inference. Simple applications of Markov chain-Monte Carlo (MCMC)  methods and their implementation in R.\nBayesian cluster analysis.\nModel diagnostics and comparison.\nMake sure to answer the actual research question rather than âapply methods to the dataâ\nUsing latent (unobserved) variables and dealing with missing data.\nMultivariate analysis within the context of mixed effects linear regression models. Structure, assumptions, diagnostics and interpretation. Posterior inference and model selection.\nWhy Monte Carlo integration works and how to implement your own MCMC Metropolis-Hastings algorithm in R.\nBayesian model averaging in the context of change-point problem. Pinpointing the time of change and obtaining uncertainty estimates for it.\n"
"https://www.edx.org/professional-certificate/ibm-blockchain-essentials","Blockchain Essentials Professional Certificate | edX","['Computer Science Courses', ""IBM's Blockchain Essentials""]","[None, None, None, None, None, None, None, None, None, None]","ProfessionalCert","What blockchain technology and distributed ledger systems are and how they can be implemented in a business environment.\nImportant concepts for applying blockchain technology in the real world and key use cases of blockchain for business today.\nHow assets can be transferred in a blockchain network.\nThe role of Linux Foundationâs Hyperledger project, which includes a variety of enterprise-ready permissioned blockchain platforms, in accelerating blockchain utilization for various industries.\nUse cases and applications of blockchain technology in modern finance and other areas.\n"
"https://www.edx.org/professional-certificate/linuxfoundationx-blockchain-for-business","Blockchain for Business Professional Certificate | edX","['Business & Management Courses', ""LinuxFoundationX's Blockchain for Business"", 'Business & Management', 'Blockchain for Business']","[]","ProfessionalCert","Describe Business Blockchain and Distributed Ledger Technologies to audiences with varying experience\nBlockchain impact and potential for change around the world\nDemonstrate some of the immediate blockchain use cases in technology, business, and enterprise products and institutions\nGain familiarity with current Hyperledger projects and cross-industry use cases\n"
"https://www.edx.org/professional-certificate/uc-berkeleyx-blockchain-fundamentals","Blockchain Fundamentals Professional Certificate | edX","['Computer Science Courses', ""BerkeleyX's Blockchain Fundamentals""]","[None, None, None, None, None, None, None, None, None, None]","ProfessionalCert","Synthesize your own blockchain solutions\nGain an in-depth understanding of the specific mechanics of Bitcoin\nUnderstand Bitcoinâs real-life applications and learn how to attack and destroy Bitcoin, Ethereum, smart contracts and Dapps, and alternatives to Bitcoinâs Proof-of-Work consensus algorithm\nEnterprise-level blockchain implementations and understand the scaling struggles of blockchain and potential solutions\nThe regulation of cryptocurrencies and its implications for anonymity, and what blockchain means for the future\n"
"https://www.edx.org/professional-certificate/iimbx-brand-and-marketing-research-strategy","Brand and Marketing Research Strategy Professional Certificate | edX","['Business & Management Courses', ""IIMBx's Brand and Marketing Research Strategy"", 'Business & Management', 'Brand and Marketing Research Strategy']","[]","ProfessionalCert","Understand marketing concepts in detail.\nAppreciate the strategic and tactical aspects of marketing.\nComprehend marketing research techniques.\nDiscuss ethical issues in marketing research.\nExplain core concepts of branding.\nCraft an integrated brand campaign.\n"
"https://www.edx.org/professional-certificate/nyif-brokerage-operations","Brokerage Operations Professional Certificate | edX","['Economics & Finance Courses', ""NYIF's Brokerage Operations"", 'Economics & Finance', 'Brokerage Operations']","[]","ProfessionalCert","Identify the key roles of Brokerage Operations and recognize the characteristics of the marketplace and how it interacts with the operation process.\nIdentify the steps to process a trade and understand the role of clearing corporations.\nUnderstand the settlement process and how to transfer securities.\nUnderstand the relevant regulations around the securities margining process and the purpose for Brokerage Accounting.\nRecognize the two primary records kept in a brokerage firm and the purpose of the general ledger.\n"
"https://www.edx.org/professional-certificate/delftx-buildings-as-sustainable-energy-systems","Buildings as Sustainable Energy Systems Professional Certificate | edX","['Architecture Courses', ""DelftX's Buildings as Sustainable Energy Systems"", 'Architecture', 'Buildings as Sustainable Energy Systems']","[]","ProfessionalCert","How to make estimations of buildings energy needs by applying the balance principle and using simple public meteorological data; to be able to make informed decisions on how to increase the energy efficiency of new and existing buildings.\nAbout the energy supply in buildings and possible combinations to increase efficiency with e.g. heat pumps, gas burners, cogeneration, solar, fuel-cells, geothermal and aquifer thermal storage.\nTo design building energy systems be designed accounting for the mismatch between demand and supply in order to ensure low primary energy usage, low carbon emissions or even enable zero carbon buildings and building stocks.\nHow to master a good indoor thermal comfort and how that closely relates to buildingsâ energy systems,  in order to size the energy and comfort equipment of the building, which is a must from costs point of view.\n"
"https://www.edx.org/professional-certificate/hkpolyux-business-excellence-in-a-knowledge-driven-industry-40-world","Business Excellence in a knowledge-driven Industry 4.0 world Professional Certificate | edX","['Business & Management Courses', ""HKPolyUx's Business Excellence in a knowledge-driven Industry 4.0 world"", 'Business & Management', 'Business Excellence in a knowledge-driven Industry 4.0 world']","[]","ProfessionalCert","The power of 21st century digitalized networks\nTo leverage data, knowledge and the right expertise to excel.\nTo develop smart services, systems and products.\nTo use the Cloud as a canvas for orchestrating services, innovation and collaborations.\n"
"https://www.edx.org/professional-certificate/ubcx-professional-certificate-business-fundamentals","Business Fundamentals Professional Certificate | edX","['Business & Management Courses', ""UBCx's Business Fundamentals"", 'Business & Management', 'Business Fundamentals']","[]","ProfessionalCert","Effective communication, both oral and written; analyzing your audience, preparing to communicate, tailoring messages, storytelling, and advanced communication skills.\nCore value propositions and a business model framework, competition and macro environmental tools, theories of disruption, basic accounting literacy and concludes with an integrated look at business functions.\nMarket Research and its importance to strategy, brand strategy, pricing, integrated marketing communication, social media strategy, and more.\n"
"https://www.edx.org/professional-certificate/delftx-business-model-innovation","Business Model Innovation Professional Certificate | edX","['Business & Management Courses', ""DelftX's Business Model Innovation"", 'Business & Management', 'Business Model Innovation']","[]","ProfessionalCert","Why business models matter, and how tooling can help you innovate your business model\nHow to design your new business model in a structured way\nHow to evaluate the robustness of your business model towards trends and uncertainties\nHow to create a roadmap for business model innovation with concrete actions\nHow to grow your business with business model innovation\n"
"https://www.edx.org/professional-certificate/iux-business-negotiations","Business Negotiations Professional Certificate | edX","['Business & Management Courses', ""IUx's Business Negotiations"", 'Business & Management', 'Business Negotiations']","[]","ProfessionalCert","The elements of a successful negotiation, including trust and rapport, comprehensive understanding of the transaction, and creative problem-solving.\nHow to negotiate a complex transaction in a live, team-based, online setting, with the goal of achieving optimal results for you and your clients.\nHow to handle unexpected developments in a business negotiation, such as conflicting objectives, cultural differences, and impasses.\nThe role of political considerations in business negotiations.\nHow well you are performing at each stage of the negotiation process through a series of scheduled debriefings.\n"
"https://www.edx.org/professional-certificate/dartmouth-imtx-c-programming-with-linux","C Programming with Linux Professional Certificate | edX","['Computer Science Courses', ""DartmouthX and IMTx's C Programming with Linux""]","[None, None, None, None, None, None, None, None, None, None]","ProfessionalCert","Develop and debug code in the C programming language\nDiscover the foundations of computer programming and Linux, manipulate the command line, manage processes, files and memory, and compile C code with Linux\nInterpret, analyze, and implement important computer algorithms\nObserve, manipulate, and optimize computer memory using pointers in the C programming language\n"
"https://www.edx.org/professional-certificate/ibm-c-programming-essentials","C++ Programming Essentials Professional Certificate | edX","['Computer Science Courses', ""IBM's C++ Programming Essentials""]","[None, None, None, None, None, None, None, None, None, None]","ProfessionalCert","Fundamental concepts of programming using C++ including Data Types, Operators and Control Structures\nBuild logic using Arrays, Pointers and Functions\nUnderstand and Implement Object Oriented Approaches and Principles (Inheritance, Polymorphism and Operator Overloading)\nLearn and practice various Exception Handling blocks, and Templates\nWork on Data structure & Algorithms, perform Analysis of Algorithms and implement Linear and Non- Linear data structures & Algorithmic Design techniques\n"
"https://www.edx.org/professional-certificate/codio-c-programming-a-hands-on-introduction","C++ Programming: A Hands-on Introduction Professional Certificate | edX","['Computer Science Courses', ""Codio's C++ Programming: A Hands-on Introduction""]","[None, None, None, None, None, None, None, None, None, None]","ProfessionalCert","Develop a C++ foundation with variables, operators, conditionals, and loops.\nManipulate arrays of data, strings of text, as well as text and CSV files.\nDefine and use custom functions to improve code readability.\nArchitect larger programs using object-oriented principles.\n"
"https://www.edx.org/professional-certificate/logycax-calidad-de-informacion-para-sus-productos","Calidad de informaciÃ³n para sus productos Professional Certificate | edX","['Business & Management Courses', ""logycaX's Calidad de informaciÃ³n para sus productos"", 'Business & Management', 'Calidad de informaciÃ³n para sus productos']","[]","ProfessionalCert","Trazabilidad: podrÃ¡ conocer y aplicar el estÃ¡ndar global de identificaciÃ³n de productos y servicios.\nComunicaciÃ³n: entenderÃ¡ la importancia de la alineaciÃ³n y sincronizaciÃ³n de informaciÃ³n con sus socios de negocio.\nTecnologÃ­a: conocerÃ¡ tendencias de captura y gestiÃ³n automÃ¡tica de la informaciÃ³n.\nVentas: alinearÃ¡ la informaciÃ³n de sus productos para comerciar en grandes superficies.\n"
"https://www.edx.org/professional-certificate/doanex-cannabis-science-and-industries-seeds-to-needs","Cannabis Science and Industries: Seeds to Needs Professional Certificate | edX","['Environmental Studies Courses', ""DoaneX's Cannabis Science and Industries: Seeds to Needs"", 'Environmental Studies', 'Cannabis Science and Industries: Seeds to Needs']","[]","ProfessionalCert","Cannabis plant and industry history\nThe difference between marijuana and hemp\nCannabis breeding, cultivation, and harvesting techniques\nPost-harvest cannabis processing and extraction methods\nU.S. regulations, testing, and compliance in farming, processing, and making consumer-facing products in the cannabis industry\nProfessions in the cannabis industry\n"
"https://www.edx.org/professional-certificate/nyif-capital-markets","Capital Markets Professional Certificate | edX","['Economics & Finance Courses', ""NYIF's Capital Markets"", 'Economics & Finance', 'Capital Markets']","[]","ProfessionalCert","Money Markets, Foreign Exchange and Time Value of Money\nBond and Equity Markets and Financial Regulation\nEquity Indexes, Valuations, and Investment Vehicles\nDerivatives, Futures, Swaps, and Options\nCredit Derivatives and Equity and Bond IPO\n"
"https://www.edx.org/professional-certificate/uqx-cell-physiology","Cell Physiology Professional Certificate | edX","['Medicine Courses', ""UQx's Cell Physiology"", 'Medicine', 'Cell Physiology']","[]","ProfessionalCert","Develop a knowledge of specialised cells in the human body.\nAppreciate the fundamental role of the nervous system in regulating body functions.\nDevelop an understanding of how cells associate as tissues and organs to perform body functions.\nGain an in-depth understanding of nerve-muscle function.\n"
"https://www.edx.org/professional-certificate/certified-forecaster-and-demand-planner-cfdp","Certified Forecaster and Demand Planner (CFDP) Professional Certificate | edX","['Business & Management Courses', ""ISCEA's Certified Forecaster and Demand Planner (CFDP)"", 'Business & Management', 'Certified Forecaster and Demand Planner (CFDP)']","[]","ProfessionalCert","Supply chain management essentials, inventory planning fundamentals, and their role in achieving a balance between supply and demand.\nTo lead Demand Planning Processes in the context of Sales and Operations Planning (S&OP), Integrated Business Planning (IBP) and Collaborative Planning (CPFR).\nTo develop quantitative, judgmental, and causal forecasting models for seasonal, intermittent, and new product demand.\nHow to choose the right forecasting method for each data pattern and understand how to improve forecast performance with Machine Learning and Lean Six Sigma principles.\nHow to mitigate the risk of inaccurate forecasts and deal with randomness, low forecastability, missing data, outliers, disruptive events, and overfitting.\nHow a Make-and-Sell organization can become Demand-Driven, and how Demand Sensing and Data Analysis can improve Supply Chain Response.\n"
"https://www.edx.org/professional-certificate/certified-supply-chain-analyst-csca","Certified Supply Chain Analyst (CSCA) Professional Certificate | edX","['Business & Management Courses', ""ISCEA's Certified Supply Chain Analyst (CSCA)"", 'Business & Management', 'Certified Supply Chain Analyst (CSCA)']","[]","ProfessionalCert","The supply chain terminology used throughout the industry, understanding the linkages between financial and operational measures.\nHow to understand the relationship between strategic planning, sales and operations planning S&OP, and processes execution; including but not limited to: Inventory, MRP, Sourcing, Purchasing, Manufacturing and Sales Order Fulfillment.\nHow to manage the flow of goods and materials throughout the supply chain using procurement, inventory, transportation and the distribution network.\nHow to refine interactions with suppliers, customers and your own team.\nBecome familiar with tools that can improve the performance and sustainability of the supply chain, such as Lean and Six Sigma.\nThe completion of all three preparatory courses is required before taking the Certified Supply Chain Analyst (CSCA) Exam. Upon completion of the three courses and the exam, you will become a Certified Supply Chain Analyst.\n"
"https://www.edx.org/professional-certificate/tecdemonterreyx-ciencia-de-datos","Ciencia de Datos Professional Certificate | edX","['Data Science Courses', ""TecdeMonterreyX's Ciencia de Datos""]","[None, None, None, None, None]","ProfessionalCert","Comprender y analizar los diferentes tipos de sistemas de informaciÃ³n y datos usados en las organizaciones.\nAplicar metodologÃ­as para la analÃ­tica de datos y ciencia de datos para apoyar la inteligencia de negocios en la organizaciÃ³n.\nProponer soluciones apoyadas en los datos, adecuadas a las necesidades especÃ­ficas de la organizaciÃ³n para la mejor utilizaciÃ³n y optimizaciÃ³n de los recursos de la empresa.\nConsolidar las habilidades de anÃ¡lisis de informaciÃ³n; manejo de bases de datos y visualizaciÃ³n de datos y storytelling aplicando tÃ©cnicas de vanguardia para desarrollar una propuesta de inteligencia de negocios para una organizaciÃ³n.\n"
"https://www.edx.org/professional-certificate/ibm-ciencia-de-datos-con-python","Ciencia de datos con Python Professional Certificate | edX","['Data Science Courses', ""IBM's Ciencia de datos con Python""]","[None, None, None, None, None]","ProfessionalCert","Comprender los conceptos bÃ¡sicos del lenguaje Python y cÃ³mo se aplican a la ciencia de datos\nPracticar la ciencia de datos iterativa con los notebooks Jupyter en IBM Cloud.\nAnalizar datos utilizando bibliotecas de Python como pandas y numpy.\nCrear visualizaciones de datos con matplotlib, folium y seaborn.\nCrear modelos de aprendizaje automÃ¡tico utilizando scipy y scikitlearn.\nDemostrar dominio en la resoluciÃ³n de problemas de ciencia de datos en la vida real.\n"
"https://www.edx.org/professional-certificate/imperialx-clean-power","Clean Power Professional Certificate | edX","['Energy & Earth Sciences Courses', ""ImperialX's Clean Power"", 'Energy & Earth Sciences', 'Clean Power']","[]","ProfessionalCert","How to balance different political priorities to deliver clean power policies\nWhat benefits clean power implementation can bring to different countries around the world and, specifically, what they bring in your context\nWhat makes a successful, renewables-friendly policy environment\nHow to attract finance for your clean power projects\nHow to deliver secure and affordable clean power\nHow to integrate a high volume of variable renewables into a grid successfully\n"
"https://www.edx.org/professional-certificate/delftx-climate-neutral-world-theory-applications-and-taking-action","Climate-Neutral World: Theory, Applications and Taking Action Professional Certificate | edX","['Engineering Courses', ""DelftX's Climate-Neutral World: Theory, Applications and Taking Action"", 'Engineering', 'Climate-Neutral World: Theory, Applications and Taking Action']","[]","ProfessionalCert","To identify relevant greenhouse gas mitigation options for your specific need and situation.\nTo determine the costs and potential of the mitigation options in various sectors and construct marginal abatement cost curves.\nTo analyze the interaction between the various mitigation options from both qualitative and quantitative perspectives.\nTo set reduction targets for your specific professional sector, identify relevant policy incentives for your context and have a basic understanding of their quantitative impacts.\nTo identify the potential role of companies and cities in climate action.\n"
"https://www.edx.org/professional-certificate/ibm-cloud-application-development-foundations","Cloud Application Development Foundations Professional Certificate | edX","['Computer Science Courses', ""IBM's Cloud Application Development Foundations""]","[None, None, None, None, None, None, None, None, None, None]","ProfessionalCert","How core Cloud concepts influence application development\nHow to use front-end development languages and tools\nHow to use back-end development languages and tools\nHow to develop and deploy a Cloud Application\n"
